celebrity,season,week,A_raw,A_norm,A_zscore,A_core,P_raw,P_avg,P_peak,P_stability,RI,FDI,PS,Category
Michael Waltrip,19,6,7.5,0.18181818181818182,-0.6948196567918141,-1.2567516872102484,0.1292240322199098,0.10674933030448788,0.1564197521905356,0.6876003178689631,-0.03497793767869239,0.07868007927374371,-0.7113512802043539,Average
Bethany Mota,19,6,9.0,0.7272727272727273,0.9364960591541833,0.6162149116387327,0.1141559585620363,0.141549605421557,0.2559761394532639,0.5917966505826553,1.7208531416865638,0.19763565812625292,0.4263487891518624,Skilled
Sadie Robertson,19,6,8.75,0.6363636363636364,0.6646101064965171,0.43030741000954664,0.1109048230965929,0.13869600958696338,0.2425386120628086,0.6248007764760233,1.5378530008487357,0.2615388866326921,0.31366284984051335,Average
Antonio Sabato Jr.,19,7,7.375,0.15789473684210525,-0.8771413225336318,-0.5799674595328719,0.0185040839015145,0.09287362567864202,0.1380515794255237,0.6267858796562422,-0.2960076058908374,0.1365853973989357,-0.3108310254482663,Average
Lea Thompson,19,7,8.75,0.7368421052631579,0.8381572637543593,0.45016452736217183,0.1368025924348,0.10444251724304691,0.1666868020822967,0.6496890431404997,0.23057149820822417,0.189838697423494,0.31187572331452185,Average
Janel Parrish,19,7,8.375,0.5789473684210527,0.370348558403089,0.6763536377825928,0.1381950645354369,0.12416316830528464,0.233954673790034,0.6358570075420185,0.8951440934436857,0.15993119921472543,0.45547744999166956,Skilled
Alfonso Ribeiro,19,7,8.5,0.631578947368421,0.5262847935201791,0.8735001422503685,0.1363704241461339,0.15986344277673323,0.4539625325923109,0.35192509728115084,2.6298110603906197,0.1642151200997143,0.5880454624609144,Star
Tommy Chong,19,7,7.5,0.21052631578947367,-0.7212050874165417,-0.8958704235544692,0.1414198332143932,0.12360618703953159,0.2312401881949161,0.6076312564490782,0.6835141581816215,0.12411874488485694,-0.48807977931686886,Average
Michael Waltrip,19,7,7.0,0.0,-1.344950027884902,-1.2567516872102484,0.1564197521905356,0.10674933030448788,0.1564197521905356,0.6876003178689631,-0.03497793767869239,0.07868007927374371,-0.7113512802043539,Average
Bethany Mota,19,7,9.375,1.0,1.6178384393398098,0.6162149116387327,0.1315260844615116,0.141549605421557,0.2559761394532639,0.5917966505826553,1.7208531416865638,0.19763565812625292,0.4263487891518624,Skilled
Sadie Robertson,19,7,7.75,0.3157894736842105,-0.4093326171823615,0.43030741000954664,0.1407621651156746,0.13869600958696338,0.2425386120628086,0.6248007764760233,1.5378530008487357,0.2615388866326921,0.31366284984051335,Average
Lea Thompson,19,8,8.0,0.3888888888888889,-0.50395263067897,0.45016452736217183,0.1666868020822967,0.10444251724304691,0.1666868020822967,0.6496890431404997,0.23057149820822417,0.189838697423494,0.31187572331452185,Average
Janel Parrish,19,8,10.75,1.0,1.112895392749391,0.6763536377825928,0.1514076845938234,0.12416316830528464,0.233954673790034,0.6358570075420185,0.8951440934436857,0.15993119921472543,0.45547744999166956,Skilled
Alfonso Ribeiro,19,8,10.25,0.8888888888888888,0.8189230248533254,0.8735001422503685,0.1576400401755427,0.15986344277673323,0.4539625325923109,0.35192509728115084,2.6298110603906197,0.1642151200997143,0.5880454624609144,Star
Tommy Chong,19,8,7.25,0.2222222222222222,-0.9449111825230684,-0.8958704235544692,0.1743265928872625,0.12360618703953159,0.2312401881949161,0.6076312564490782,0.6835141581816215,0.12411874488485694,-0.48807977931686886,Average
Michael Waltrip,19,8,6.25,0.0,-1.5328559183151997,-1.2567516872102484,0.0357486303188066,0.10674933030448788,0.1564197521905356,0.6876003178689631,-0.03497793767869239,0.07868007927374371,-0.7113512802043539,Average
Bethany Mota,19,8,10.0,0.8333333333333334,0.6719368409052926,0.6162149116387327,0.1568866627842749,0.141549605421557,0.2559761394532639,0.5917966505826553,1.7208531416865638,0.19763565812625292,0.4263487891518624,Skilled
Sadie Robertson,19,8,9.5,0.7222222222222222,0.3779644730092269,0.43030741000954664,0.1573035871579925,0.13869600958696338,0.2425386120628086,0.6248007764760233,1.5378530008487357,0.2615388866326921,0.31366284984051335,Average
Lea Thompson,19,9,8.75,0.65,-0.17775144618053906,0.45016452736217183,0.0295988839347239,0.10444251724304691,0.1666868020822967,0.6496890431404997,0.23057149820822417,0.189838697423494,0.31187572331452185,Average
Janel Parrish,19,9,9.625,1.0,0.7554436462672943,0.6763536377825928,0.1738442849262806,0.12416316830528464,0.233954673790034,0.6358570075420185,0.8951440934436857,0.15993119921472543,0.45547744999166956,Skilled
Alfonso Ribeiro,19,9,9.625,1.0,0.7554436462672943,0.8735001422503685,0.1828051227950322,0.15986344277673323,0.4539625325923109,0.35192509728115084,2.6298110603906197,0.1642151200997143,0.5880454624609144,Star
Tommy Chong,19,9,7.125,0.0,-1.9108280464408012,-0.8958704235544692,0.2312401881949161,0.12360618703953159,0.2312401881949161,0.6076312564490782,0.6835141581816215,0.12411874488485694,-0.48807977931686886,Average
Bethany Mota,19,9,9.25,0.85,0.35550289236108,0.6162149116387327,0.1893836714954156,0.141549605421557,0.2559761394532639,0.5917966505826553,1.7208531416865638,0.19763565812625292,0.4263487891518624,Skilled
Sadie Robertson,19,9,9.125,0.8,0.22218930772567524,0.43030741000954664,0.1931278486536309,0.13869600958696338,0.2425386120628086,0.6248007764760233,1.5378530008487357,0.2615388866326921,0.31366284984051335,Average
Janel Parrish,19,10,9.75,1.0,0.7905694150420948,0.6763536377825928,0.233954673790034,0.12416316830528464,0.233954673790034,0.6358570075420185,0.8951440934436857,0.15993119921472543,0.45547744999166956,Skilled
Alfonso Ribeiro,19,10,9.375,0.8125,0.31622776601683794,0.8735001422503685,0.2401413206087709,0.15986344277673323,0.4539625325923109,0.35192509728115084,2.6298110603906197,0.1642151200997143,0.5880454624609144,Star
Tommy Chong,19,10,7.75,0.0,-1.7392527130926085,-0.8958704235544692,0.04879150712965,0.12360618703953159,0.2312401881949161,0.6076312564490782,0.6835141581816215,0.12411874488485694,-0.48807977931686886,Average
Bethany Mota,19,10,9.5,0.875,0.4743416490252569,0.6162149116387327,0.2345738864087361,0.141549605421557,0.2559761394532639,0.5917966505826553,1.7208531416865638,0.19763565812625292,0.4263487891518624,Skilled
Sadie Robertson,19,10,9.25,0.75,0.15811388300841897,0.43030741000954664,0.2425386120628086,0.13869600958696338,0.2425386120628086,0.6248007764760233,1.5378530008487357,0.2615388866326921,0.31366284984051335,Average
Janel Parrish,19,11,9.74995,0.49990000000000023,-0.10014080040858717,0.6763536377825928,0.0827427897479864,0.12416316830528464,0.233954673790034,0.6358570075420185,0.8951440934436857,0.15993119921472543,0.45547744999166956,Skilled
Alfonso Ribeiro,19,11,10.0,1.0,1.1001087929847007,0.8735001422503685,0.4539625325923109,0.15986344277673323,0.4539625325923109,0.35192509728115084,2.6298110603906197,0.1642151200997143,0.5880454624609144,Star
Bethany Mota,19,11,9.5,0.0,-1.2999103899652862,0.6162149116387327,0.2559761394532639,0.141549605421557,0.2559761394532639,0.5917966505826553,1.7208531416865638,0.19763565812625292,0.4263487891518624,Skilled
Sadie Robertson,19,11,9.833300000000001,0.6666000000000025,0.29994239738918116,0.43030741000954664,0.2073185382064387,0.13869600958696338,0.2425386120628086,0.6248007764760233,1.5378530008487357,0.2615388866326921,0.31366284984051335,Average
Suzanne Somers,20,1,6.25,0.3,-0.46800272293285466,-0.6525208740717034,0.0827435199634181,0.08286754984497426,0.1231332073939406,0.5678185272907659,-0.9611858978635559,0.11011993514093309,-0.35836550450503235,Average
Willow Shields,20,1,6.25,0.3,-0.46800272293285466,0.6805505030465735,0.0839942820135729,0.09026481657675996,0.1355012354291671,0.6194497650567055,-0.22036807791188145,0.11564250644185939,0.4444362284586481,Skilled
Riker Lynch,20,1,7.75,0.9,1.404008168798564,0.9145445358679366,0.0838385336564186,0.15612348661150102,0.307724519572232,0.5082454360206724,2.4627909099247867,0.1538852963984852,0.6111761161653624,Star
Rumer Willis,20,1,8.0,1.0,1.7160099840871337,0.7263268532386311,0.0832645552775416,0.18884425150994538,0.6138915026076968,0.17241589199852392,4.309168426854362,0.22853456930487762,0.5113338125471568,Star
Nastia Liukin,20,1,7.5,0.8,1.0920063535099942,1.0202637677274056,0.083760909639593,0.11537606409535425,0.2256971083780906,0.5945326495922351,0.8098235092373969,0.10299008806596409,0.658308686274585,Skilled
Michael Sam,20,1,6.5,0.4,-0.1560009076442849,-0.5108142515024043,0.082428062865877,0.07236113753502553,0.1047464690238324,0.507174864680488,-1.961057831565981,0.11846668174005547,-0.2775440958874324,Average
Robert Herjavec,20,1,7.0,0.6,0.46800272293285466,-0.5198228841886912,0.0830661830188844,0.11105727360532464,0.1799782505150891,0.6156120006497194,0.31067906882635266,0.17917582012269773,-0.26747082107108483,Average
Charlotte McKinney,20,1,5.5,0.0,-1.404008168798564,-1.2100536385779124,0.0828558635167273,0.06452120520296734,0.0953494401592663,0.45544114339766073,-3.374877579190945,0.049250811801115485,-0.7002237010655605,Average
Noah Galloway,20,1,6.5,0.4,-0.1560009076442849,-0.48928485567534097,0.0845655425018153,0.1504789039735375,0.3264648598340498,0.5056288165390481,1.7527624028659796,0.25535851214279626,-0.2333793518157896,Popular
Redfoo,20,1,5.5,0.0,-1.404008168798564,-0.4067492951989211,0.0834753383678424,0.04506336714128055,0.0834753383678424,0.14760095254013217,-7.682394245312371,0.08892635385628159,-0.22602423026284044,Average
Patti LaBelle,20,1,6.25,0.3,-0.46800272293285466,-0.7403394882529012,0.0826229050381136,0.09211972249972851,0.1317502823937354,0.5995378435849454,-0.6289072458162381,0.1096220322708493,-0.40735580395184934,Average
Chris Soules,20,1,6.5,0.4,-0.1560009076442849,-0.8889939849572844,0.0833843041401953,0.11833076413215585,0.1827898184356062,0.712269026688956,0.41009412851671045,0.11964760750012718,-0.4860640853215083,Average
Suzanne Somers,20,2,7.0,0.5384615384615384,-0.25982421449631804,-0.6525208740717034,0.0878031128619272,0.08286754984497426,0.1231332073939406,0.5678185272907659,-0.9611858978635559,0.11011993514093309,-0.35836550450503235,Average
Willow Shields,20,2,8.0,0.8461538461538461,0.8739541760330684,0.6805505030465735,0.080319619631242,0.09026481657675996,0.1355012354291671,0.6194497650567055,-0.22036807791188145,0.11564250644185939,0.4444362284586481,Skilled
Riker Lynch,20,2,8.0,0.8461538461538461,0.8739541760330684,0.9145445358679366,0.0746677096251066,0.15612348661150102,0.307724519572232,0.5082454360206724,2.4627909099247867,0.1538852963984852,0.6111761161653624,Star
Rumer Willis,20,2,8.0,0.8461538461538461,0.8739541760330684,0.7263268532386311,0.0801572130702065,0.18884425150994538,0.6138915026076968,0.17241589199852392,4.309168426854362,0.22853456930487762,0.5113338125471568,Star
Nastia Liukin,20,2,8.5,1.0,1.4408433712977615,1.0202637677274056,0.0771376562840022,0.11537606409535425,0.2256971083780906,0.5945326495922351,0.8098235092373969,0.10299008806596409,0.658308686274585,Skilled
Michael Sam,20,2,7.0,0.5384615384615384,-0.25982421449631804,-0.5108142515024043,0.0900945295834944,0.07236113753502553,0.1047464690238324,0.507174864680488,-1.961057831565981,0.11846668174005547,-0.2775440958874324,Average
Robert Herjavec,20,2,7.0,0.5384615384615384,-0.25982421449631804,-0.5198228841886912,0.0972707712026752,0.11105727360532464,0.1799782505150891,0.6156120006497194,0.31067906882635266,0.17917582012269773,-0.26747082107108483,Average
Charlotte McKinney,20,2,6.5,0.38461538461538464,-0.8267134097610113,-1.2100536385779124,0.0953494401592663,0.06452120520296734,0.0953494401592663,0.45544114339766073,-3.374877579190945,0.049250811801115485,-0.7002237010655605,Average
Noah Galloway,20,2,6.75,0.46153846153846156,-0.5432688121286646,-0.48928485567534097,0.0941089261601078,0.1504789039735375,0.3264648598340498,0.5056288165390481,1.7527624028659796,0.25535851214279626,-0.2333793518157896,Popular
Redfoo,20,2,7.75,0.7692307692307693,0.5905095784007217,-0.4067492951989211,0.0066513959147187,0.04506336714128055,0.0834753383678424,0.14760095254013217,-7.682394245312371,0.08892635385628159,-0.22602423026284044,Average
Patti LaBelle,20,2,7.0,0.5384615384615384,-0.25982421449631804,-0.7403394882529012,0.0972581673143368,0.09211972249972851,0.1317502823937354,0.5995378435849454,-0.6289072458162381,0.1096220322708493,-0.40735580395184934,Average
Chris Soules,20,2,5.25,0.0,-2.2439363979227442,-0.8889939849572844,0.1191814581929158,0.11833076413215585,0.1827898184356062,0.712269026688956,0.41009412851671045,0.11964760750012718,-0.4860640853215083,Average
Suzanne Somers,20,3,6.25,0.25,-0.748995701586171,-0.6525208740717034,0.1036387312013518,0.08286754984497426,0.1231332073939406,0.5678185272907659,-0.9611858978635559,0.11011993514093309,-0.35836550450503235,Average
Willow Shields,20,3,8.0,0.8333333333333334,0.7687061147858076,0.6805505030465735,0.0947131603875138,0.09026481657675996,0.1355012354291671,0.6194497650567055,-0.22036807791188145,0.11564250644185939,0.4444362284586481,Skilled
Riker Lynch,20,3,8.5,1.0,1.2023352051778016,0.9145445358679366,0.0951098533193672,0.15612348661150102,0.307724519572232,0.5082454360206724,2.4627909099247867,0.1538852963984852,0.6111761161653624,Star
Rumer Willis,20,3,8.25,0.9166666666666666,0.9855206599818046,0.7263268532386311,0.093544115404411,0.18884425150994538,0.6138915026076968,0.17241589199852392,4.309168426854362,0.22853456930487762,0.5113338125471568,Star
Nastia Liukin,20,3,8.5,1.0,1.2023352051778016,1.0202637677274056,0.0921013453400907,0.11537606409535425,0.2256971083780906,0.5945326495922351,0.8098235092373969,0.10299008806596409,0.658308686274585,Skilled
Michael Sam,20,3,6.0,0.16666666666666666,-0.965810246782168,-0.5108142515024043,0.1047464690238324,0.07236113753502553,0.1047464690238324,0.507174864680488,-1.961057831565981,0.11846668174005547,-0.2775440958874324,Average
Robert Herjavec,20,3,7.25,0.5833333333333334,0.11826247919781681,-0.5198228841886912,0.0963600937730984,0.11105727360532464,0.1799782505150891,0.6156120006497194,0.31067906882635266,0.17917582012269773,-0.26747082107108483,Average
Charlotte McKinney,20,3,5.5,0.0,-1.3994393371741618,-1.2100536385779124,0.0153583119329084,0.06452120520296734,0.0953494401592663,0.45544114339766073,-3.374877579190945,0.049250811801115485,-0.7002237010655605,Average
Noah Galloway,20,3,7.5,0.6666666666666666,0.33507702439381376,-0.48928485567534097,0.0963674733784215,0.1504789039735375,0.3264648598340498,0.5056288165390481,1.7527624028659796,0.25535851214279626,-0.2333793518157896,Popular
Patti LaBelle,20,3,5.5,0.0,-1.3994393371741618,-0.7403394882529012,0.1094929400456942,0.09211972249972851,0.1317502823937354,0.5995378435849454,-0.6289072458162381,0.1096220322708493,-0.40735580395184934,Average
Chris Soules,20,3,7.0,0.5,-0.09855206599818016,-0.8889939849572844,0.0985675061933108,0.11833076413215585,0.1827898184356062,0.712269026688956,0.41009412851671045,0.11964760750012718,-0.4860640853215083,Average
Suzanne Somers,20,4,7.0,0.08333333333333333,-1.1909189467563235,-0.6525208740717034,0.1231332073939406,0.08286754984497426,0.1231332073939406,0.5678185272907659,-0.9611858978635559,0.11011993514093309,-0.35836550450503235,Average
Willow Shields,20,4,9.75,1.0,1.7202162564258006,0.6805505030465735,0.099818381255968,0.09026481657675996,0.1355012354291671,0.6194497650567055,-0.22036807791188145,0.11564250644185939,0.4444362284586481,Skilled
Riker Lynch,20,4,8.5,0.5833333333333334,0.3969729822521078,0.9145445358679366,0.1058566279375272,0.15612348661150102,0.307724519572232,0.5082454360206724,2.4627909099247867,0.1538852963984852,0.6111761161653624,Star
Rumer Willis,20,4,8.75,0.6666666666666666,0.6616216370868463,0.7263268532386311,0.1035679963995071,0.18884425150994538,0.6138915026076968,0.17241589199852392,4.309168426854362,0.22853456930487762,0.5113338125471568,Star
Nastia Liukin,20,4,9.0,0.75,0.9262702919215848,1.0202637677274056,0.1051788467027263,0.11537606409535425,0.2256971083780906,0.5945326495922351,0.8098235092373969,0.10299008806596409,0.658308686274585,Skilled
Michael Sam,20,4,7.5,0.25,-0.6616216370868463,-0.5108142515024043,0.0121754886668983,0.07236113753502553,0.1047464690238324,0.507174864680488,-1.961057831565981,0.11846668174005547,-0.2775440958874324,Average
Robert Herjavec,20,4,8.5,0.5833333333333334,0.3969729822521078,-0.5198228841886912,0.1058594349559074,0.11105727360532464,0.1799782505150891,0.6156120006497194,0.31067906882635266,0.17917582012269773,-0.26747082107108483,Average
Noah Galloway,20,4,8.0,0.4166666666666667,-0.13232432741736927,-0.48928485567534097,0.10665674582475,0.1504789039735375,0.3264648598340498,0.5056288165390481,1.7527624028659796,0.25535851214279626,-0.2333793518157896,Popular
Patti LaBelle,20,4,7.5,0.25,-0.6616216370868463,-0.7403394882529012,0.1147391542675181,0.09211972249972851,0.1317502823937354,0.5995378435849454,-0.6289072458162381,0.1096220322708493,-0.40735580395184934,Average
Chris Soules,20,4,6.75,0.0,-1.455567601591062,-0.8889939849572844,0.1230141165952567,0.11833076413215585,0.1827898184356062,0.712269026688956,0.41009412851671045,0.11964760750012718,-0.4860640853215083,Average
Suzanne Somers,20,5,7.0,0.26666666666666666,-0.5948627845868503,-0.6525208740717034,0.0170191778042336,0.08286754984497426,0.1231332073939406,0.5678185272907659,-0.9611858978635559,0.11011993514093309,-0.35836550450503235,Average
Willow Shields,20,5,8.5,0.6666666666666666,0.44134980791927647,0.6805505030465735,0.1189456994712561,0.09026481657675996,0.1355012354291671,0.6194497650567055,-0.22036807791188145,0.11564250644185939,0.4444362284586481,Skilled
